# Ping Monthly Archive -- 2026-08

| Session Date | Ticker | Type | Bars | Decisions |
| 2026-08-18 | COST | candidate | 220 | 0 |
| 2026-08-18 | DIA | candidate | 266 | 0 |
| 2026-08-18 | ETR | candidate | 118 | 0 |
| 2026-08-18 | GEV | candidate | 46 | 0 |
| 2026-08-18 | GOOGL | candidate | 169 | 0 |
| 2026-08-18 | IWM | candidate | 270 | 0 |
| 2026-08-18 | META | candidate | 63 | 0 |
| 2026-08-18 | PG | candidate | 221 | 0 |
| 2026-08-18 | PSX | candidate | 237 | 0 |
| 2026-08-18 | QQQ | candidate | 270 | 0 |
| 2026-08-18 | SHW | candidate | 158 | 0 |
| 2026-08-18 | SO | candidate | 212 | 0 |
| 2026-08-18 | SPY | candidate | 242 | 0 |
| 2026-08-18 | SPY | etf | 213 | 0 |
| 2026-08-18 | V | candidate | 221 | 0 |
| 2026-08-18 | WMT | candidate | 222 | 0 |
| 2026-08-18 | XLB | candidate | 237 | 0 |
| 2026-08-18 | XLB | etf | 38 | 0 |
| 2026-08-18 | XLC | candidate | 239 | 0 |
| 2026-08-18 | XLC | etf | 46 | 0 |
| 2026-08-18 | XLE | candidate | 242 | 0 |
| 2026-08-18 | XLE | etf | 161 | 0 |
| 2026-08-18 | XLF | candidate | 243 | 0 |
| 2026-08-18 | XLF | etf | 98 | 0 |
| 2026-08-18 | XLI | candidate | 238 | 0 |
| 2026-08-18 | XLI | etf | 69 | 0 |
| 2026-08-18 | XLK | candidate | 242 | 0 |
| 2026-08-18 | XLK | etf | 136 | 0 |
| 2026-08-18 | XLP | candidate | 241 | 0 |
| 2026-08-18 | XLP | etf | 115 | 0 |
| 2026-08-18 | XLRE | candidate | 216 | 0 |
| 2026-08-18 | XLRE | etf | 51 | 0 |
| 2026-08-18 | XLU | candidate | 240 | 0 |
| 2026-08-18 | XLU | etf | 102 | 0 |
| 2026-08-18 | XLV | candidate | 241 | 0 |
| 2026-08-18 | XLV | etf | 77 | 0 |
| 2026-08-18 | XLY | candidate | 238 | 0 |
| 2026-08-18 | XLY | etf | 52 | 0 |
| 2026-08-19 | ABBV | candidate | 255 | 0 |
| 2026-08-19 | AMGN | candidate | 207 | 0 |
| 2026-08-19 | BRK-B | candidate | 214 | 0 |
| 2026-08-19 | CVX | candidate | 213 | 0 |
| 2026-08-19 | DIA | candidate | 256 | 0 |
| 2026-08-19 | GILD | candidate | 211 | 0 |
| 2026-08-19 | IWM | candidate | 269 | 0 |
| 2026-08-19 | JNJ | candidate | 261 | 0 |
| 2026-08-19 | JPM | candidate | 221 | 0 |
| 2026-08-19 | KO | candidate | 217 | 0 |
| 2026-08-19 | LIN | candidate | 164 | 0 |
| 2026-08-19 | MPC | candidate | 232 | 0 |
| 2026-08-19 | NUE | candidate | 139 | 0 |
| 2026-08-19 | PG | candidate | 213 | 0 |
| 2026-08-19 | PSX | candidate | 236 | 0 |
| 2026-08-19 | QQQ | candidate | 269 | 0 |
| 2026-08-19 | SHW | candidate | 197 | 0 |
| 2026-08-19 | SO | candidate | 44 | 0 |
| 2026-08-19 | SPY | candidate | 241 | 0 |
| 2026-08-19 | SPY | etf | 197 | 0 |
| 2026-08-19 | V | candidate | 218 | 0 |
| 2026-08-19 | VLO | candidate | 228 | 0 |
| 2026-08-19 | WMT | candidate | 179 | 0 |
| 2026-08-19 | XLB | candidate | 228 | 0 |
| 2026-08-19 | XLB | etf | 52 | 0 |
| 2026-08-19 | XLC | candidate | 226 | 0 |
| 2026-08-19 | XLC | etf | 54 | 0 |
| 2026-08-19 | XLE | candidate | 239 | 0 |
| 2026-08-19 | XLE | etf | 161 | 0 |
| 2026-08-19 | XLF | candidate | 237 | 0 |
| 2026-08-19 | XLF | etf | 102 | 0 |
| 2026-08-19 | XLI | candidate | 224 | 0 |
| 2026-08-19 | XLI | etf | 65 | 0 |
| 2026-08-19 | XLK | candidate | 234 | 0 |
| 2026-08-19 | XLK | etf | 103 | 0 |
| 2026-08-19 | XLP | candidate | 235 | 0 |
| 2026-08-19 | XLP | etf | 74 | 0 |
| 2026-08-19 | XLRE | candidate | 216 | 0 |
| 2026-08-19 | XLRE | etf | 47 | 0 |
| 2026-08-19 | XLU | candidate | 229 | 0 |
| 2026-08-19 | XLU | etf | 85 | 0 |
| 2026-08-19 | XLV | candidate | 236 | 0 |
| 2026-08-19 | XLV | etf | 141 | 0 |
| 2026-08-19 | XLY | candidate | 233 | 0 |
| 2026-08-19 | XLY | etf | 55 | 0 |
| 2026-08-19 | XOM | candidate | 216 | 0 |
